"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"511","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Non-Displaced",0.0916030534351145,NA,0.04211344766837,0.141092659201859,"mantika","LY0322",0.828112227647371,"Pearson's X^2: Rao & Scott adjustment"
"611","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Returnee",0.106382978723404,NA,0.0180709839828997,0.194694973463909,"mantika","LY0322",0.828112227647371,"Pearson's X^2: Rao & Scott adjustment"
"122","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","IDP",0.986842105263158,NA,0.961162115953373,1,"mantika","LY0102",0.664454011908715,"Pearson's X^2: Rao & Scott adjustment"
"217","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","Non-Displaced",0.865671641791045,NA,0.807796423117705,0.923546860464384,"mantika","LY0102",0.664454011908715,"Pearson's X^2: Rao & Scott adjustment"
"313","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","IDP",0.0131578947368421,NA,0,0.0388378840466275,"mantika","LY0102",0.664454011908715,"Pearson's X^2: Rao & Scott adjustment"
"413","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Non-Displaced",0.134328358208955,NA,0.0764531395356157,0.192203576882295,"mantika","LY0102",0.664454011908715,"Pearson's X^2: Rao & Scott adjustment"
"123","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","IDP",0.852631578947368,NA,0.781242087755292,0.924021070139445,"mantika","LY0211",0.950439401899313,"Pearson's X^2: Rao & Scott adjustment"
"218","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","Non-Displaced",0.834586466165413,NA,0.771344038066573,0.897828894264254,"mantika","LY0211",0.950439401899313,"Pearson's X^2: Rao & Scott adjustment"
"314","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","Returnee",0.878787878787879,NA,0.814399035282699,0.943176722293059,"mantika","LY0211",0.950439401899313,"Pearson's X^2: Rao & Scott adjustment"
"414","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","IDP",0.147368421052632,NA,0.0759789298605547,0.218757912244708,"mantika","LY0211",0.950439401899313,"Pearson's X^2: Rao & Scott adjustment"
"512","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Non-Displaced",0.165413533834586,NA,0.102171105735746,0.228655961933427,"mantika","LY0211",0.950439401899313,"Pearson's X^2: Rao & Scott adjustment"
"612","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Returnee",0.121212121212121,NA,0.0568232777069415,0.185600964717301,"mantika","LY0211",0.950439401899313,"Pearson's X^2: Rao & Scott adjustment"
"124","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","IDP",0.903225806451613,NA,0.843046158579149,0.963405454324077,"mantika","LY0320",0.213741055519793,"Pearson's X^2: Rao & Scott adjustment"
"219","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","Non-Displaced",0.888059701492537,NA,0.834594023308331,0.941525379676744,"mantika","LY0320",0.213741055519793,"Pearson's X^2: Rao & Scott adjustment"
"315","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","Returnee",0.94,NA,0.893382098563925,0.986617901436075,"mantika","LY0320",0.213741055519793,"Pearson's X^2: Rao & Scott adjustment"
"415","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","IDP",0.0967741935483871,NA,0.0365945456759233,0.156953841420851,"mantika","LY0320",0.213741055519793,"Pearson's X^2: Rao & Scott adjustment"
"513","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Non-Displaced",0.111940298507463,NA,0.058474620323256,0.165405976691669,"mantika","LY0320",0.213741055519793,"Pearson's X^2: Rao & Scott adjustment"
"613","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Returnee",0.06,NA,0.013382098563925,0.106617901436075,"mantika","LY0320",0.213741055519793,"Pearson's X^2: Rao & Scott adjustment"
"125","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","IDP",0.932432432432432,NA,0.875104439323631,0.989760425541234,"mantika","LY0317",0.977889286539304,"Pearson's X^2: Rao & Scott adjustment"
"220","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","Non-Displaced",0.916666666666667,NA,0.869402402431068,0.963930930902265,"mantika","LY0317",0.977889286539304,"Pearson's X^2: Rao & Scott adjustment"
"316","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","IDP",0.0675675675675676,NA,0.0102395744587664,0.124895560676369,"mantika","LY0317",0.977889286539304,"Pearson's X^2: Rao & Scott adjustment"
"416","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Non-Displaced",0.0833333333333333,NA,0.036069069097735,0.130597597568932,"mantika","LY0317",0.977889286539304,"Pearson's X^2: Rao & Scott adjustment"
"126","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","IDP",0.928571428571428,NA,0.850531479242741,1,"mantika","LY0101",0.836324582323321,"Pearson's X^2: Rao & Scott adjustment"
"221","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","Non-Displaced",0.948051948051948,NA,0.898386618515239,0.997717277588657,"mantika","LY0101",0.836324582323321,"Pearson's X^2: Rao & Scott adjustment"
"317","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","Returnee",0.927007299270073,NA,0.883363857400251,0.970650741139895,"mantika","LY0101",0.836324582323321,"Pearson's X^2: Rao & Scott adjustment"
"417","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","IDP",0.0714285714285714,NA,0,0.149468520757259,"mantika","LY0101",0.836324582323321,"Pearson's X^2: Rao & Scott adjustment"
"514","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Non-Displaced",0.051948051948052,NA,0.00228272241134329,0.101613381484761,"mantika","LY0101",0.836324582323321,"Pearson's X^2: Rao & Scott adjustment"
"614","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Returnee",0.072992700729927,NA,0.0293492588601054,0.116636142599749,"mantika","LY0101",0.836324582323321,"Pearson's X^2: Rao & Scott adjustment"
"127","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","IDP",0.887640449438202,NA,0.821881180397131,0.953399718479273,"mantika","LY0106",0.265577515878931,"Pearson's X^2: Rao & Scott adjustment"
"222","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Male","Non-Displaced",0.924812030075188,NA,0.879895775394519,0.969728284755857,"mantika","LY0106",0.265577515878931,"Pearson's X^2: Rao & Scott adjustment"
"318","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","IDP",0.112359550561798,NA,0.0466002815207267,0.178118819602869,"mantika","LY0106",0.265577515878931,"Pearson's X^2: Rao & Scott adjustment"
"418","What is the sex of the head of household?","What is the displacement status of most members of this household? ","Female","Non-Displaced",0.075187969924812,NA,0.0302717152441427,0.120104224605481,"mantika","LY0106",0.265577515878931,"Pearson's X^2: Rao & Scott adjustment"
"128","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","1. Ownership ","IDP",0.381443298969072,NA,0.284584895187135,0.478301702751009,"mantika","LY0213",NA,NA
"223","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","1. Ownership ","Non-Displaced",0.970149253731343,NA,0.941278182642952,0.999020324819734,"mantika","LY0213",NA,NA
"319","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","1. Ownership ","Returnee",0.947368421052632,NA,0.84676233053898,1,"mantika","LY0213",NA,NA
