"","indicator","p value","test type","dependent.var.value","independent.var.value","numbers","se","min","max"
"143","VAR.25...what.is.the.primary.reason.for.planning.to.leave.this.shelter.",0.538970692297083,"Pearson's X^2: Rao & Scott adjustment","Shelter is in poor condition","Male",15.8178147155022,NA,NA,NA
"153","VAR.25...what.is.the.primary.reason.for.planning.to.leave.this.shelter.",0.538970692297083,"Pearson's X^2: Rao & Scott adjustment","The family doesn't feel welcome in current location","Male",2.91109037067764,NA,NA,NA
"163","VAR.25...what.is.the.primary.reason.for.planning.to.leave.this.shelter.",0.538970692297083,"Pearson's X^2: Rao & Scott adjustment","The family was asked to resettle elsewhere","Male",1.26533236544644,NA,NA,NA
"125","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","I don't know","Female",0,NA,NA,NA
"219","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","Return to Myanmar","Female",0.771129316602717,NA,NA,NA
"319","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","To another country","Female",2.59227764526945,NA,NA,NA
"418","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","To another shelter within the current zone/settlement/camp","Female",15.05988553256,NA,NA,NA
"515","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","To another town in Bangladesh outside of Cox's Bazar District","Female",4.09830965467178,NA,NA,NA
"615","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","To another zone/settlement/camp in Cox's Bazar District","Female",3.31000725915172,NA,NA,NA
"715","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","I don't know","Male",1.37956145505663,NA,NA,NA
"815","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","Return to Myanmar","Male",16.4240411253167,NA,NA,NA
"914","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","To another country","Male",0,NA,NA,NA
"106","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","To another shelter within the current zone/settlement/camp","Male",34.8862716437123,NA,NA,NA
"1111","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","To another town in Bangladesh outside of Cox's Bazar District","Male",0,NA,NA,NA
"126","VAR.27...where.do.you.and.your.family.intend.to.leave.to.in.the.near.future.",0.018306804826419,"Pearson's X^2: Rao & Scott adjustment","To another zone/settlement/camp in Cox's Bazar District","Male",1.47851636765875,NA,NA,NA
"127","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Cart with small tank/drum","Female",10.520651169675,NA,NA,NA
"220","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Piped water into the settlement/public tap/standpipe","Female",67.456698805153,NA,NA,NA
"320","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Piped water into the shelter","Female",12.1803347219626,NA,NA,NA
"419","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Protected dug well","Female",3.86581987954644,NA,NA,NA
"516","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Protected spring","Female",0,NA,NA,NA
"616","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Rainwater collection","Female",0,NA,NA,NA
"716","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Surface water (river, dam, lake, pond, stream canal, irrigation channels)","Female",1.71963809486738,NA,NA,NA
"816","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Tanker truck","Female",3.99672791419439,NA,NA,NA
"915","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Tubewell/borehole","Female",742.868655432575,NA,NA,NA
"107","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Unprotected dug well","Female",4.05398558362925,NA,NA,NA
"1112","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Unprotected spring","Female",0.93298806526956,NA,NA,NA
"128","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Cart with small tank/drum","Male",18.8153424673959,NA,NA,NA
"134","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Piped water into the settlement/public tap/standpipe","Male",174.319359527752,NA,NA,NA
"144","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Piped water into the shelter","Male",25.0863967628672,NA,NA,NA
"154","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Protected dug well","Male",4.58346650552546,NA,NA,NA
"164","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Protected spring","Male",1.86597613053912,NA,NA,NA
"173","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Rainwater collection","Male",1.57751641670846,NA,NA,NA
"183","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Surface water (river, dam, lake, pond, stream canal, irrigation channels)","Male",3.90991074718248,NA,NA,NA
"192","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Tanker truck","Male",3.42033121470906,NA,NA,NA
"202","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Tubewell/borehole","Male",1983.37045610615,NA,NA,NA
"2110","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Unprotected dug well","Male",10.5227563890238,NA,NA,NA
"222","VAR.29...what.is.the.main.source.of.water.for.your.family.",0.654116922261064,"Pearson's X^2: Rao & Scott adjustment","Unprotected spring","Male",0.93298806526956,NA,NA,NA
"129","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","cooking Washing clothes Washing body","Female",0,NA,NA,NA
"223","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","cooking Washing clothes Washing body Cleaning","Female",0,NA,NA,NA
"322","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking","Female",5.53257165501146,NA,NA,NA
"420","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking","Female",48.4035551008407,NA,NA,NA
"517","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Cleaning","Female",19.5736706109771,NA,NA,NA
"617","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing body","Female",23.0614910024854,NA,NA,NA
"717","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing body Cleaning","Female",13.2562768311478,NA,NA,NA
"817","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing clothes","Female",30.9408088934757,NA,NA,NA
"916","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing clothes Cleaning","Female",8.03330145963386,NA,NA,NA
"108","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing clothes Washing body","Female",119.498774956458,NA,NA,NA
"1113","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing clothes Washing body Cleaning","Female",578.274227168639,NA,NA,NA
"1210","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking Washing clothes Washing body","Female",0,NA,NA,NA
"135","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking Washing clothes Washing body Cleaning","Female",0,NA,NA,NA
"145","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Washing clothes Washing body","Female",0,NA,NA,NA
"155","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Washing clothes Washing body Cleaning","Female",1.02082198820324,NA,NA,NA
"165","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","cooking Washing clothes Washing body","Male",1.10747962573447,NA,NA,NA
"174","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","cooking Washing clothes Washing body Cleaning","Male",1.89581226380602,NA,NA,NA
"184","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking","Male",11.5224521922613,NA,NA,NA
"193","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking","Male",111.149960081442,NA,NA,NA
"203","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Cleaning","Male",62.046374876646,NA,NA,NA
"2111","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing body","Male",63.7658556183228,NA,NA,NA
"224","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing body Cleaning","Male",25.4676133422235,NA,NA,NA
"232","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing clothes","Male",68.9888328928528,NA,NA,NA
"242","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing clothes Cleaning","Male",27.5889659371504,NA,NA,NA
"252","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing clothes Washing body","Male",331.05781102321,NA,NA,NA
"262","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking cooking Washing clothes Washing body Cleaning","Male",1519.05459124665,NA,NA,NA
"272","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking Washing clothes Washing body","Male",1.47920871651705,NA,NA,NA
"282","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Drinking Washing clothes Washing body Cleaning","Male",1.2970726149691,NA,NA,NA
"292","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Washing clothes Washing body","Male",1.10747962573447,NA,NA,NA
"302","VAR.31...what.do.you.use.the.water.you.collect.from.the.water.source.for.",0.949844503280309,"Pearson's X^2: Rao & Scott adjustment","Washing clothes Washing body Cleaning","Male",0.874990275602779,NA,NA,NA
"Female2","VAR.32...what.do.you.use.the.water.you.collect.from.the.water.source.for..drinking",0.510376612453604,"two sample ttest on difference in means (two sided)",NA,"Female",0.998795625993054,0.00120395739796496,0.996435912854122,1.00115533913199
"Male2","VAR.32...what.do.you.use.the.water.you.collect.from.the.water.source.for..drinking",0.510376612453604,"two sample ttest on difference in means (two sided)",NA,"Male",0.997762631609238,0.00100201989339227,0.995798708706396,0.999726554512079
"Female3","VAR.33...what.do.you.use.the.water.you.collect.from.the.water.source.for..cooking",0.907972635992083,"two sample ttest on difference in means (two sided)",NA,"Female",0.992268253375826,0.00321892556663015,0.985959275196315,0.998577231555336
"Male3","VAR.33...what.do.you.use.the.water.you.collect.from.the.water.source.for..cooking",0.907972635992083,"two sample ttest on difference in means (two sided)",NA,"Male",0.992693784533889,0.00175216693419145,0.989259600447972,0.996127968619806
"Female4","VAR.34...what.do.you.use.the.water.you.collect.from.the.water.source.for..washing.clothes",0.631506438824464,"two sample ttest on difference in means (two sided)",NA,"Female",0.870424553641887,0.0117840578056026,0.847328224751168,0.893520882532607
"Male4","VAR.34...what.do.you.use.the.water.you.collect.from.the.water.source.for..washing.clothes",0.631506438824464,"two sample ttest on difference in means (two sided)",NA,"Male",0.877063497192748,0.00715884936438579,0.863032410267805,0.891094584117692
"Female5","VAR.35...what.do.you.use.the.water.you.collect.from.the.water.source.for..washing.body",0.642271878028234,"two sample ttest on difference in means (two sided)",NA,"Female",0.867290579333953,0.0117512521316046,0.844258548382759,0.890322610285148
"Male5","VAR.35...what.do.you.use.the.water.you.collect.from.the.water.source.for..washing.body",0.642271878028234,"two sample ttest on difference in means (two sided)",NA,"Male",0.87376771769295,0.00726811654832036,0.859522471022802,0.888012964363097
"Female6","VAR.36...what.do.you.use.the.water.you.collect.from.the.water.source.for..cleaning",0.850899235824388,"two sample ttest on difference in means (two sided)",NA,"Female",0.73166775696938,0.0156288513854975,0.701035771134076,0.762299742804684
"Male6","VAR.36...what.do.you.use.the.water.you.collect.from.the.water.source.for..cleaning",0.850899235824388,"two sample ttest on difference in means (two sided)",NA,"Male",0.735156216168183,0.00987819040818227,0.715795318735717,0.754517113600649
"130","VAR.39...do.you.treat.your.water.before.drinking.it.",0.0110869375429983,"Pearson's X^2: Rao & Scott adjustment","I don't know","Female",0.919621049689836,NA,NA,NA
"225","VAR.39...do.you.treat.your.water.before.drinking.it.",0.0110869375429983,"Pearson's X^2: Rao & Scott adjustment","No","Female",718.220430608539,NA,NA,NA
"323","VAR.39...do.you.treat.your.water.before.drinking.it.",0.0110869375429983,"Pearson's X^2: Rao & Scott adjustment","Sometimes","Female",16.1939045308327,NA,NA,NA
"421","VAR.39...do.you.treat.your.water.before.drinking.it.",0.0110869375429983,"Pearson's X^2: Rao & Scott adjustment","Yes","Female",112.261543477811,NA,NA,NA
"518","VAR.39...do.you.treat.your.water.before.drinking.it.",0.0110869375429983,"Pearson's X^2: Rao & Scott adjustment","I don't know","Male",0.799345582838878,NA,NA,NA
"618","VAR.39...do.you.treat.your.water.before.drinking.it.",0.0110869375429983,"Pearson's X^2: Rao & Scott adjustment","No","Male",1782.90383607038,NA,NA,NA
"718","VAR.39...do.you.treat.your.water.before.drinking.it.",0.0110869375429983,"Pearson's X^2: Rao & Scott adjustment","Sometimes","Male",40.8853599403513,NA,NA,NA
"818","VAR.39...do.you.treat.your.water.before.drinking.it.",0.0110869375429983,"Pearson's X^2: Rao & Scott adjustment","Yes","Male",403.815958739552,NA,NA,NA
"136","VAR.40...how.do.you.usually.treat.your.drinking.water.",0.412716353537208,"Pearson's X^2: Rao & Scott adjustment","Boiling","Female",42.6601449306715,NA,NA,NA
"226","VAR.40...how.do.you.usually.treat.your.drinking.water.",0.412716353537208,"Pearson's X^2: Rao & Scott adjustment","Boiling Cloth filters","Female",0,NA,NA,NA
"324","VAR.40...how.do.you.usually.treat.your.drinking.water.",0.412716353537208,"Pearson's X^2: Rao & Scott adjustment","Boiling Disinfection (Aquatabs/PUR/Tab10s/etc.)","Female",0.866483955855425,NA,NA,NA
"422","VAR.40...how.do.you.usually.treat.your.drinking.water.",0.412716353537208,"Pearson's X^2: Rao & Scott adjustment","Boiling Disinfection (Aquatabs/PUR/Tab10s/etc.) Cloth filters","Female",0,NA,NA,NA
