"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"831","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0,NA,0,0,"mantika","LY0318"
"930","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.03125,NA,0,0.0916623932592765,"mantika","LY0318"
"1138","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.868131868131868,NA,0.798485429419932,0.937778306843804,"mantika","LY0322"
"259","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.984732824427481,NA,0.963696990015941,1,"mantika","LY0322"
"352","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.957446808510638,NA,0.899633036986223,1,"mantika","LY0322"
"452","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0.043956043956044,NA,0.00175877271239344,0.0861533151996945,"mantika","LY0322"
"548","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0,NA,0,0,"mantika","LY0322"
"648","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0,NA,0,0,"mantika","LY0322"
"732","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.043956043956044,NA,0.00175877271239339,0.0861533151996945,"mantika","LY0322"
"832","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0,NA,0,0,"mantika","LY0322"
"931","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.0212765957446809,NA,0,0.0626088376902658,"mantika","LY0322"
"1028","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.043956043956044,NA,0.00175877271239336,0.0861533151996946,"mantika","LY0322"
"1139","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.00763358778625954,NA,0,0.0225657110614824,"mantika","LY0322"
"1234","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0.0212765957446809,NA,0,0.0626088376902658,"mantika","LY0322"
"1322","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0,NA,0,0,"mantika","LY0322"
"1420","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0.00763358778625954,NA,0,0.0225657110614824,"mantika","LY0322"
"1519","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0,NA,0,0,"mantika","LY0322"
"1140","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.986842105263158,NA,0.961162115953373,1,"mantika","LY0102"
"260","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.985074626865672,NA,0.964495385483209,1,"mantika","LY0102"
"353","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0,NA,0,0,"mantika","LY0102"
"453","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0.00746268656716418,NA,0,0.0220694238555215,"mantika","LY0102"
"549","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0131578947368421,NA,0,0.0388378840466275,"mantika","LY0102"
"649","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.00746268656716418,NA,0,0.0220694238555215,"mantika","LY0102"
"1141","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.789473684210526,NA,0.707367968926149,0.871579399494904,"mantika","LY0211"
"261","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.93984962406015,NA,0.899379390958066,0.980319857162235,"mantika","LY0211"
"354","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.737373737373737,NA,0.650555996739515,0.82419147800796,"mantika","LY0211"
"454","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.2,NA,0.119441502792373,0.280558497207627,"mantika","LY0211"
"550","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.0225563909774436,NA,0,0.0478300434491669,"mantika","LY0211"
"650","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0211"
"733","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0,NA,0,0,"mantika","LY0211"
"833","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0,NA,0,0,"mantika","LY0211"
"932","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0.0202020202020202,NA,0,0.0479582989535645,"mantika","LY0211"
"1029","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0,NA,0,0,"mantika","LY0211"
"1142","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0,NA,0,0,"mantika","LY0211"
"1235","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0.0101010101010101,NA,0,0.0298285719331422,"mantika","LY0211"
"1323","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.0105263157894737,NA,0,0.0310800949609022,"mantika","LY0211"
"1421","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.037593984962406,NA,0.00521779848073858,0.0699701714440734,"mantika","LY0211"
"1520","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.232323232323232,NA,0.149006718517453,0.315639746129012,"mantika","LY0211"
"1143","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.903225806451613,NA,0.843046158579149,0.963405454324077,"mantika","LY0320"
"262","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.962686567164179,NA,0.930547310561865,0.994825823766493,"mantika","LY0320"
"355","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.99,NA,0.970468717368433,1,"mantika","LY0320"
"455","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.043010752688172,NA,0.00171420533471513,0.084307300041629,"mantika","LY0320"
"551","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.0149253731343284,NA,0,0.0354870217556281,"mantika","LY0320"
"651","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0320"
"734","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.021505376344086,NA,0,0.0510327240679424,"mantika","LY0320"
"834","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0,NA,0,0,"mantika","LY0320"
"933","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0,NA,0,0,"mantika","LY0320"
"1030","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0,NA,0,0,"mantika","LY0320"
"1144","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0.00746268656716418,NA,0,0.0220569368626483,"mantika","LY0320"
"1236","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0.01,NA,0,0.0295312826315668,"mantika","LY0320"
"1324","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0.032258064516129,NA,0,0.0682222829345482,"mantika","LY0320"
"1422","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0.0149253731343284,NA,0,0.0354870217556281,"mantika","LY0320"
"1521","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0,NA,0,0,"mantika","LY0320"
"1145","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.972972972972973,NA,0.93593574820766,1,"mantika","LY0317"
"263","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",1,NA,1,1,"mantika","LY0317"
"356","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.0135135135135135,NA,0,0.0398840291060967,"mantika","LY0317"
"456","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0,NA,0,0,"mantika","LY0317"
"552","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0135135135135135,NA,0,0.0398840291060967,"mantika","LY0317"
"652","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0,NA,0,0,"mantika","LY0317"
"1146","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.333333333333333,NA,0.190487663011929,0.476179003654738,"mantika","LY0101"
"264","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.142857142857143,NA,0.064544801952175,0.221169483762111,"mantika","LY0101"
"357","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0.18978102189781,NA,0.123990202392173,0.255571841403447,"mantika","LY0101"
"457","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.19047619047619,NA,0.0714867287574701,0.309465652194911,"mantika","LY0101"
"553","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.051948051948052,NA,0.00228272241134331,0.101613381484761,"mantika","LY0101"
"653","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.430656934306569,NA,0.347578091268168,0.513735777344971,"mantika","LY0101"
"735","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.452380952380952,NA,0.301558927785341,0.603202976976564,"mantika","LY0101"
"835","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.805194805194805,NA,0.716560188690231,0.893829421699379,"mantika","LY0101"
"934","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.364963503649635,NA,0.284191331688752,0.445735675610518,"mantika","LY0101"
"1031","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0,NA,0,0,"mantika","LY0101"
"1147","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0,NA,0,0,"mantika","LY0101"
"1237","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0.0072992700729927,NA,0,0.0215811897723958,"mantika","LY0101"
"1325","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0.0238095238095238,NA,0,0.0700067580979426,"mantika","LY0101"
"1423","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0,NA,0,0,"mantika","LY0101"
"1522","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0.0072992700729927,NA,0,0.0215811897723958,"mantika","LY0101"
"1148","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.764044943820225,NA,0.675633692948487,0.852456194691962,"mantika","LY0106"
"265","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.984962406015037,NA,0.964232295107198,1,"mantika","LY0106"
"358","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0224719101123595,NA,0,0.0533334829345721,"mantika","LY0106"
"458","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0,NA,0,0,"mantika","LY0106"
"554","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.146067415730337,NA,0.0725277072863747,0.219607124174299,"mantika","LY0106"
"654","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.0075187969924812,NA,0,0.0222330407237997,"mantika","LY0106"
"736","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0.0674157303370786,NA,0.0152052002206751,0.119626260453482,"mantika","LY0106"
"836","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0,NA,0,0,"mantika","LY0106"
"935","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0,NA,0,0,"mantika","LY0106"
"1032","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0.0075187969924812,NA,0,0.0222330407237997,"mantika","LY0106"
